source,role,uid,url,numero,texte_ref,date,sort,dispositif,expose
Amendement,Cosignataire,AMANR5L17PO838901BTC0632P0D1N000018,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0632P0D1N000018,18,PIONANR5L17BTC0632,2024-11-29,Discuté,"À l’alinéa 3, substituer aux mots :« du plan d’épargne en actions »les mots :« des produits mentionnés aux sections 6, 6 bis, 6 ter et 7 ter du chapitre I du titre II du livre II ».","Le présent amendement vise à exclure du champ d’application de la proposition de loi, en plus du plan d’épargne en actions (PEA), les PEA-PME (plan d’épargne en actions destiné au financement des petites et moyennes entreprises et des entreprises de taille intermédiaire), les comptes PME innovation et les plans d’épargne avenir climat.Si l’épargne réglementée est incluse dans les dispositifs de gratuité et d’encadrement des frais de succession, ce n’est pas le cas du PEA. En effet, la valorisation des avoirs peut fluctuer de manière importante en fonction des périodes, rendant complexe l’appréciation du montant total de ceux-ci. Les comptes PME innovation et plans d’épargne avenir climat se rapprochent des caractéristiques des PEA dans la mesure où il s’agit de produits d’épargne investis "
Amendement,Cosignataire,AMANR5L17PO838901BTC0632P0D1N000020,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0632P0D1N000020,20,PIONANR5L17BTC0632,2024-11-29,Discuté,Compléter la première phrase par les mots :« ainsi que sur le nombre de personnes bénéficiant de la gratuité de ces frais ».,"Le présent amendement vise à inclure, dans le rapport remis par le Gouvernement au Parlement, une évaluation du nombre de personnes bénéficiant du dispositif de gratuité ouvert par la proposition de loi, permettant ainsi d’apprécier son efficacité et son effet réel."
Amendement,Cosignataire,AMANR5L17PO838901BTC0632P0D1N000019,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0632P0D1N000019,19,PIONANR5L17BTC0632,2024-11-29,Discuté,"À l’alinéa 10, substituer au mot :« trois »,le mot :« six ».","Le présent amendement vise à repousser la date d’entrée en vigueur du dispositif de cette proposition de loiJustifié par des impératifs de sécurité juridique, ce laps de temps supplémentaire vise à permettre :– aux banques d’adapter leurs grilles tarifaires et leurs procédures aux nouvelles obligations, notamment par le développement d’un système informatique capable de cibler les différents cas de gratuité et l’application du barème d’encadrement des frais ;– au Gouvernement de finaliser et publier le décret d’application nécessaire à la mise en œuvre du dispositif."
Amendement,Cosignataire,AMANR5L17PO838901BTC0697P0D1N000008,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0697P0D1N000008,8,PIONANR5L17BTC0697,2025-01-20,Discuté,"I. – À l’alinéa 2, substituer aux mots :« de soignants »les mots :« pour chaque catégorie de professionnels composant l'équipe soignante ».II. – En conséquence, à l’alinéa 5, substituer aux mots :« de soignants »les mots :« pour chaque catégorie de professionnels composant l'équipe soignante ».","Amendement de repli.Cet amendement vise à affiner le périmètre d’application des ratios prévus par l’article unique de la proposition de loi.En effet, le terme « soignants » actuellement employé dans le texte n’est pas suffisamment précis en droit afin de permettre la parfaite intelligibilité - et donc la bonne application - de la loi qui résulterait de sa promulgation.Aussi, il est proposé de substituer à ce terme vague une référence directe à chacune des catégories de professionnels composant les équipes soignantes, rédaction davantage en harmonie avec les notions juridiques ayant cours dans le code de la santé publique."
Amendement,Cosignataire,AMANR5L17PO838901BTC0697P0D1N000013,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0697P0D1N000013,13,PIONANR5L17BTC0697,2025-01-20,Discuté,"Compléter l’alinéa 11 par les mots :« après remise d’un rapport au Parlement évaluant, d’une part, les besoins de formation au regard des capacités existantes, du nombre de professionnels formés disponibles sur le marché du travail et des ratios envisagés et, d’autre part, l’impact de la mise en œuvre de ces ratios sur les finances publiques ».","Dans la mesure où la présente proposition de loi n’est accompagnée d’aucune étude d’impact, cet amendement propose, avant sa mise en oeuvre, la remise d’un rapport au Parlement permettant d’évaluer la faisabilité de la mise en place des ratios minimaux de soignants, ainsi que leur impact sur les finances publiques.À titre indicatif, les fédérations hospitalières indiquent en effet que sa mise en oeuvre coûterait entre 7 et 8 milliards d’euros - soit l’équivalent de 6 à 7 points d’ONDAM - et que sa réalisation dans les délais prévus par le texte semble difficilement atteignable au regard des besoins de formations et des capacités existantes des établissements de santé."
Amendement,Cosignataire,AMANR5L17PO838901BTC0697P0D1N000007,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0697P0D1N000007,7,PIONANR5L17BTC0697,2025-01-20,Retiré,,
Amendement,Cosignataire,AMANR5L17PO838901BTC0697P0D1N000009,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0697P0D1N000009,9,PIONANR5L17BTC0697,2025-01-20,Discuté,"À l’alinéa 8, substituer aux mots :« supérieure à trois jours »les mots :« déterminée par décret en fonction de l’écart constaté ».","Cet amendement vise à prévoir que la durée du délai d’information du directeur général de l’agence régionale de santé (ARS) territorialement compétent en cas de non-respect des ratios prévus par la présente proposition de loi peut être modulée en fonction de l’écart constaté entre ces ratios et la situation de l’unité de soins concernée.En effet, en l’état actuel du texte, cette information doit être transmise au bout de 3 jours, sans distinction entre une unité de soins qui serait déficitaire d’un unique professionnel de santé ou de plusieurs.L’impact sur la qualité des soins et la sécurité des patients n’étant manifestement pas le même en fonction des écarts, il pourrait ainsi être opportun de tenir compte de ces derniers afin d’envisager un délai d’information plus rapide en cas de défi"
Amendement,Cosignataire,AMANR5L17PO838901BTC0697P0D1N000012,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0697P0D1N000012,12,PIONANR5L17BTC0697,2025-01-20,Discuté,"Rédiger ainsi l’alinéa 11 : « B. – Le I bis entre en vigueur après une expérimentation d’une durée de deux ans visant à évaluer les effets du ratio prévu aux I et I bis sur la qualité de prise en charge et la sécurité des soins, dont les modalités sont définies par décret. Cette expérimentation est mise en œuvre par une ou plusieurs agences régionales de santé, telles que mentionnées aux articles L. 1431‑1 et L. 1431‑2 du code de la santé publique. Les agences régionales de santé sélectionnées p","Cet amendement a pour objectif de permettre une évaluation préalable de l’impact d’un ratio minimal de soignants par patient avant son application généralisée sur tout le territoire. L’expérimentation proposée vise à anticiper les conséquences potentielles de ce ratio, qu’elles concernent la qualité de la prise en charge des patients, l’organisation des services hospitaliers ou encore les coûts de gestion pour les établissements de santé.En procédant à cette expérimentation, les agences régionales de santé (ARS) et la Haute Autorité de santé (HAS) disposeront des données nécessaires pour analyser les effets concrets de ce dispositif dans des contextes variés. Ce cadre permettra également de repérer les éventuelles difficultés rencontrées et d’ajuster les modalités d’application afin d’en g"
Amendement,Cosignataire,AMANR5L17PO838901BTC0697P0D1N000006,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0697P0D1N000006,6,PIONANR5L17BTC0697,2025-01-20,Discuté,"I. – À l’alinéa 2, substituer aux mots :« chaque type d’activité de soins hospitaliers et en tenant compte de la charge des soins associée, un ratio minimal de soignants, par lit ouvert ou par nombre de passages pour les activités ambulatoires, »les mots :« les activités aiguës de courte durée réalisées dans les établissements de santé, en hospitalisation ou en consultations externes, un ratio minimal pour chaque catégorie de professionnels composant l’équipe soignante ».II. – En conséquence, à ","Cet amendement a pour objet de circonscrire le périmètre de la proposition de loi aux activités du champ « médecine, chirurgie, obstétrique » (MCO).En effet, il apparait opportun de limiter dans un premier temps le périmètre d’application du texte au champ MCO afin d’exclure les unités de soins psychiatriques ainsi que les urgences, pour lesquels la détermination de ratios fiables et réalistes semble complexe."
Amendement,Cosignataire,AMANR5L17PO838901BTC0697P0D1N000005,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0697P0D1N000005,5,PIONANR5L17BTC0697,2025-01-20,Discuté,"I. – Supprimer les alinéas 1 et 2.II. – En conséquence, à la fin de l’alinéa 5, substituer aux mots :« , pour chaque spécialité et type d’activité de soin hospitalier, un ratio minimal de soignants par lit ouvert ou par nombre de passages pour les activités ambulatoires »les mots :« par pôles d’activité mentionnés à l’article L. 6146‑1 un ratio minimal pour chaque catégorie de professionnels composant l’équipe soignante, par lit ouvert ou par nombre de passages pour les activités ambulatoires. I","Cet amendement vise à faire évoluer le dispositif de l’article unique de la proposition de loi afin de substituer à la détermination de ratios de professionnels de santé par la Haute Autorité de Santé (HAS) - au niveau national - une détermination de ces mêmes ratios par les pôles d’activité définis à l’article L. 6146‑1 du code de la santé publique.En effet, le dispositif prévu par la rédaction actuelle de la présente proposition de loi risque de provoquer de lourdes difficultés opérationnelles importantes pour la HAS, laquelle devra élaborer un référentiel particulièrement dense et précis spécialité par spécialité, activité par activité, tout en tenant compte du nombre de lit ouvert et du nombre de passage en ce qui concerne les activités ambulatoires.À l’inverse, tout en conservant l’es"
Amendement,Cosignataire,AMANR5L17PO838901BTC0697P0D1N000010,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0697P0D1N000010,10,PIONANR5L17BTC0697,2025-01-20,Discuté,"À l’alinéa 8, substituer au mot :« trois »le mot :« sept ».","Amendement de repli.Cet amendement a pour objet de relever à 7 jours le délai au terme duquel le chef d'établissement est tenu d'informer le directeur général de l'agence régionale de santé (ARS) territorialement compétent en cas de non-respect des ratios que propose de créer la présente proposition de loi.En effet, le délai de 3 jours actuellement fixé par le texte semble particulièrement court au regard de la situation notoire de l'hôpital public, a fortiori lorsque l'on considère que la proposition de loi ne distingue pas entre différents seuils d'atteinte aux ratios, conduisant ainsi à un dispositif d'information aux ARS identique selon qu'une unité de soins est en déficit d'un seul professionnel ou de plusieurs."
Amendement,Cosignataire,AMANR5L17PO838901BTC0697P0D1N000004,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0697P0D1N000004,4,PIONANR5L17BTC0697,2025-01-20,Discuté,"À la première phrase de l’avant-dernier alinéa de l’article L. 1112‑3 de code de la santé publique, après le mot : « charge », sont insérés les mots : « notamment s’agissant du respect du ratio minimal de soignants par patient prévu à l’article L. 6124‑2 ».","Au-delà de la fixation d’un ratio, il apparaît essentiel de pouvoir obtenir des remontées de terrain sur le ratio effectivement pratiqué par les établissements.L’article L. 1112‑3 du Code de la santé publique prévoit déjà certaines remontées d’information concernant la qualité de la prise en charge des patients. En effet, le conseil de surveillance des établissements publics de santé délibère au moins une fois par an sur la politique de l’établissement en matière de droits des usagers et de qualité de l’accueil et de la prise en charge, sur la base d’un rapport présenté par la commission des usagers. Ce rapport, ainsi que les conclusions du débat, est transmis à la conférence régionale de la santé et de l’autonomie et à l’agence régionale de santé, qui est chargée d’élaborer une synthèse d"
Amendement,Cosignataire,AMANR5L17PO838901BTC0697P0D1N000011,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC0697P0D1N000011,11,PIONANR5L17BTC0697,2025-01-20,Retiré,,
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000762,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000762,762 (Rect),PIONANR5L17BTC1603,2025-07-03,Discuté,"I. – Après l’alinéa 2, insérer l’alinéa suivant : « aa) Au début du premier alinéa, est ajoutée la mention : « I. – » ; II. – Substituer aux alinéas 6 à 8 les trois alinéas suivants :« 5° Aux fêtes légales mentionnées au 4°, 7° et 10° de l’article L. 3133‑1 du code du travail et aux commémorations, fêtes et journées nationales instituées par décret ;« e) Après le sixième alinéa, est inséré un alinéa ainsi rédigé :« II. – Lorsque le maire prescrit des mesures de sûreté en application de l’article","&nbsp;L’article 9 prévoit plusieurs mesures visant à renforcer les temps d’absence dont bénéficient les élus locaux qui cumulent l’exercice de leur mandat avec une activité professionnelle.Il prévoit en premier lieu de nouvelles autorisations d’absence pour les élus municipaux. La création de nouvelles autorisations en cas de cérémonies publiques à la condition de préciser leur périmètre va dans le bon sens. Néanmoins, la création d’autorisations d’absences en cas de mandats spéciaux renvoie à une notion très large dont les contours sont définis par la jurisprudence et qui conduirait à faire une contrainte trop importante sur les employeurs.L’article 9 prévoit également que l’employeur peut désormais rémunérer les temps d’absence liés à l’utilisation des crédits d’heures. Il est proposé de"
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000766,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000766,766,PIONANR5L17BTC1603,2025-07-03,Irrecevable,,
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000763,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000763,763,PIONANR5L17BTC1603,2025-07-03,Irrecevable 40,,
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000769,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000769,769,PIONANR5L17BTC1603,2025-07-03,Irrecevable 40,,
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000759,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000759,759,PIONANR5L17BTC1603,2025-07-03,Discuté,"Rédiger ainsi cet article :« Le code général des collectivités territoriales est ainsi modifié :« 1° L’article L. 1111‑1‑1 est abrogé ;« 2° Après l’article L. 1111‑11, il est inséré une section 4 ainsi rédigée :« Section 4« Dispositions relatives au statut de l’élu local« Art. L. 1111‑12. – Les élus locaux sont les membres des conseils élus au suffrage universel pour administrer librement les collectivités territoriales dans les conditions prévues par la loi.« Tout mandat local se distingue d’un","L’article 5 bis prévoit l’obligation, pour le ministre chargé des collectivités territoriales, d’adopter une circulaire recensant l’ensemble des dispositions statutaires applicables aux titulaires d’un mandat électif local, dans un délai de douze mois suivant la promulgation de la loi.Or, l’élaboration d’une circulaire relève exclusivement du pouvoir réglementaire et non de la compétence du législateur. Il convient donc de retirer cette disposition, tout en conservant l’objectif essentiel de clarification et de meilleure lisibilité des droits et obligations qui encadrent l’exercice des mandats locaux.Le présent amendement propose en ce sens la création, au sein du code général des collectivités territoriales, d’une nouvelle section dédiée aux droits et devoirs généraux des élus locaux.Conc"
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000770,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000770,770,PIONANR5L17BTC1603,2025-07-03,Discuté,"À l’alinéa 1, après le mot : « territoriales », insérer les mots :« et les établissements publics de coopération intercommunale à fiscalité propre ».","Est prévu une compensation du coût des nouvelles garanties qu’elle prévoit (prise en charge des frais de transport liés aux réunions, par exemple) pour les collectivités territoriales.La rédaction adoptée par le Sénat porte sur les seules collectivités territoriales au sens strict, ce qui exclut les EPCI à fiscalité propre alors que ces derniers comptent un nombre important d’élus municipaux exerçant un mandat communautaire, le plus souvent pour des indemnités de fonction de faible montant.Cet amendement rédactionnel étend donc les bénéficiaires de l’article aux EPCI à fiscalité propre. Cet amendement a été travaillé avec Intercommunalités de France et France urbaine."
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000767,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000767,767,PIONANR5L17BTC1603,2025-07-03,Irrecevable 40,,
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000760,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000760,760,PIONANR5L17BTC1603,2025-07-03,Irrecevable,,
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000764,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000764,764,PIONANR5L17BTC1603,2025-07-03,Discuté,Rétablir cet article dans la rédaction suivante : « I. – Le code général des collectivités territoriales est ainsi modifié :« 1° Le chapitre unique du titre II du livre VI de la première partie est complété par un article L. 1621‑6 ainsi rédigé :« Art. L. 1621‑6. – I. – L’employeur privé ou public d’un élu local peut conclure avec la collectivité territoriale ou l’établissement public de coopération intercommunale dont l’élu est membre une convention qui précise les mesures destinées à faciliter,"Le présent amendement propose de rétablir l’article 10 dans une rédaction complétée.Cette nouvelle rédaction prévoit notamment que la convention que l’employeur peut conclure avec la collectivité territoriale dont l’un de ses salariés doit prévoir des mesures au moins aussi favorables que celles prévues par la loi.Elle précise par ailleurs les critères d’attribution du label. Ceux-ci seront précisés par décret, qui devra nécessairement et au moins tenir compte :– du taux de présence des élus locaux au sein de l’entreprise ou de l’organisme public ou privé ;– du nombre d’heures d’autorisations d’absences sur le temps de travail avec maintien de la rémunération ;– ainsi que des conditions de disponibilité pour formation.Cette nouvelle rédaction précise également la portée des conventions-cad"
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000758,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000758,758,PIONANR5L17BTC1603,2025-07-03,Irrecevable 40,,
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000761,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000761,761,PIONANR5L17BTC1603,2025-07-03,Discuté,"Substituer aux alinéas 2 à 11 l’alinéa suivant :« 1° Au deuxième alinéa de l’article L. 3142‑79, le mot : « dix » est remplacé par le mot : « quinze ». »","La rédaction de l’article 8 pose d’importantes difficultés en termes de mise en œuvre s’agissant de la substitution au dispositif actuel (20 jours de congés électifs pour les candidats aux élections parlementaires, 10 jours pour les autres scrutins) d’un régime distinguant « candidat tête de liste » et « candidat sur une liste sans être placé à sa tête ». Une telle rédaction ne couvre pas l’intégralité des scrutins politiques et vient donc supprimer le droit des candidats aux élections ne reposant pas sur un scrutin de liste à bénéficier d’un congé électif. Par ailleurs l’augmentation à 20 jours pour les candidats tête de liste peut constituer une contrainte importante pour les employeurs de ces candidats.Le recours à un congé électif prolongé par les candidats aux élections locales est su"
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000765,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000765,765,PIONANR5L17BTC1603,2025-07-03,Discuté,"I. – À l’alinéa 4, après le mot :« régional », insérer les mots : « ou d’élu responsable d’un groupe d’élus d’opposition de l’organe délibérant ».II. – En conséquence, à l’alinéa 7, après le mot :« régional », insérer les mots : « ou d’élu responsable d’un groupe d’élus d’opposition de l’organe délibérant ».","Le présent amendement vise à inclure les chefs de l’opposition de l’organe délibérant parmi les bénéficiaires de la priorité d’examen des demandes de mutation au sein de la fonction publique de l’État, au même titre que les maires ou adjoints au maire, les présidents ou vice-présidents de conseil départemental, ou les présidents ou vice-présidents de conseil régional, comme le prévoit l’article 11 bis. L’exercice de fonctions d’opposition, bien que non exécutives, constitue un engagement politique fort, souvent exercé dans un contexte de tensions locales, avec un niveau d’exposition comparable à celui des membres de l’exécutif. Ces fonctions peuvent affecter la carrière professionnelle des agents publics, en particulier lorsqu’ils sont en situation de mobilité ou de réintégration dans l’ad"
Amendement,Cosignataire,AMANR5L17PO838901BTC1603P0D1N000768,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1603P0D1N000768,768,PIONANR5L17BTC1603,2025-07-03,Discuté,"Rétablir l’alinéa 2 dans la rédaction suivante :« 1° Au dernier alinéa de l’article L. 323‑6, après le mot : « locaux », sont insérés les mots : « qui le souhaitent » et les mots : « sous réserve de l’accord formel » sont remplacés par les mots : « sauf avis contraire » ; ».","Cet amendement vise à rétablir le 1° de l’article 14 de la PPL n°136, supprimé en Commission. Un salarié en arrêt maladie doit pouvoir poursuivre son mandat, sauf avis contraire du médecin. La règlementation actuelle exige un accord formel du médecin, sur l’arrêt de travail, pour permettre à l’élu d’exercer son mandat. Ce faisant, en cas d’oubli ou de méconnaissance de cette disposition visant à une mention expresse du médecin sur l’arrêt de travail, le maire en arrêt de travail professionnel qui continuerait à assister à une réunion du conseil municipal ou à signer un arrêté, se retrouverait en irrégularité et susceptible de se voir réclamer le remboursement de ses indemnités journalières.L’amendement a été travaillé avec l’AMRF."
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000797,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000797,797,PIONANR5L17BTC1043,2025-03-14,Discuté,"À la première phrase de l’alinéa 12, substituer au mot : « quatre »le mot : « deux ».","Cet amendement vise à réduire de quatre à deux ans la durée de validité de la décision d’affectation dans un quartier de lutte contre la criminalité organisée, afin d’en prévoir le réexamen plus régulier et d’assurer ainsi une meilleure proportionnalité du dispositif."
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000891,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000891,891,PIONANR5L17BTC1043,2025-03-14,Discuté,"I. – Après l’alinéa 16, insérer l’alinéa suivant :« Cette compétence s’étend également aux infractions de recel de bien ou d’objet provenant du délit prévu à l’article 434‑35 du code pénal, d’évasion prévues aux articles 434‑27 à 434‑37 du même code et d’association de malfaiteurs prévues à l’article 450‑1 dudit code, lorsque celles-ci sont commises en détention par une personne détenue, prévenue ou condamnée pour des crimes et délits pour lesquels le procureur de la République anti-criminalité ","Cet amendement met en œuvre l'une des recommandations formulées par la mission de préfiguration du Pnaco, soit l'extension de son champ de compétence à certaines infractions commises en détention par les personnes qu'il a poursuivies.Par parallèle, l'amendement procède au même élargissement de compétence pour les JIRS."
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000768,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000768,768,PIONANR5L17BTC1043,2025-03-14,Discuté,"I. – À l’alinéa 5, supprimer les mots : « , après information du procureur de la République national anticriminalité organisée, ».II. – En conséquence, au même alinéa 5, supprimer les mots :« trois fois ».III – En conséquence, après l’alinéa 8, insérer les deux alinéas suivants :« 6° Après l’article L. 562‑7, il est inséré un article L. 562‑7-1 ainsi rédigé :« Art. L. 562‑7-1. – Les personnes physiques ou morales ou toute autre entité faisant l’objet d’une mesure de gel prévue au présent chapitr","L’article 5 bis de la proposition de loi prévoit la création d’un dispositif administratif de gel des avoirs pour les auteurs de délits de trafic de stupéfiants. Le présent amendement a pour objet de prévoir une obligation déclarative des personnes ou entités visées par les mesures de gel et de supprimer la limite prévue en matière de nombre de renouvellement de la mesure en cas de persistance de la menace pour assurer la cohérence avec les dispositifs de gel existants prévus au chapitre II du titre VI du livre V du code monétaire financier et ne pas limiter les capacités d’entraves en amont de l’ouverture d’une procédure judiciaire éventuelle. Cet amendement supprime également la mention de l’information du PNACO, car cette information ne relève pas du domaine de la loi. Dans les faits, c"
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000772,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000772,772,PIONANR5L17BTC1043,2025-03-14,Discuté,"Après l’alinéa 3, insérer l’alinéa suivant :1° ter A À la même première phrase du même troisième alinéa du même article 173, après le mot : « copie », sont insérés les mots : « par tous moyens, y compris par voie dématérialisée, ». »","L’article prévoit une sanction d'irrecevabilité en cas de non-transmission des informations au juge d'instruction, une mesure qui peut favoriser la bonne administration de la justice, mais qui doit s'accompagner de la dématérialisation des transmissions, tant pour le juge d'instruction que pour la chambre de l'instruction, afin de simplifier les démarches."
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000769,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000769,769,PIONANR5L17BTC1043,2025-03-14,Discuté,"Rétablir cet article dans la rédaction suivante :« L’article 706‑96 du code de procédure pénale est complété par un alinéa ainsi rédigé :« Dans le cadre d’une enquête ou d’une information judiciaire relative à l’une des infractions prévues aux 1° à 6° et 11° à 12° de l’article 706‑73, au blanchiment des mêmes infractions ou à une association de malfaiteurs lorsqu’elle a pour objet la préparation de l’une desdites infractions, il peut également être recouru, pour les finalités mentionnées au prem",Cet amendement vise à rétablir la procédure d’activation à distance des appareils fixes avec des garanties supplémentaires. Cette rédaction limite l’application de ces dispositions aux infractions les plus graves relevant de la délinquance et de la criminalité organisées.
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000770,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000770,770,PIONANR5L17BTC1043,2025-03-14,Discuté,"Rétablir cet article dans la rédaction suivante :« Après le paragraphe 3 de la section 6 du chapitre II du titre XXV du livre IV du code de procédure pénale, il est inséré un paragraphe 3 bis ainsi rédigé :« Paragraphe 3 bis« De l’activation à distance des appareils électroniques mobiles« Art. 706‑99. – Dans le cadre d’une enquête ou d’une information judiciaire relative à l’une des infractions prévues aux 1° à 6° et 11° à 12° de l’article 706‑73, au blanchiment des mêmes infractions ou à une as",Cet amendement vise à rétablir la procédure d’activation à distance des appareils mobiles introduite par le Sénat avec des garanties procédurales à la hauteur de l’atteinte portée.
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000767,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000767,767,PIONANR5L17BTC1043,2025-03-14,Discuté,Compléter l’alinéa 41 par les mots :« agissant en qualité d’intermédiaires dans des transactions immobilières portant sur les biens d’autrui ».,"Le règlement unique européen n°2024/1624 du 31 mai 2024 prévoit, dans son préambule (§57), d’assujettir « les promoteurs immobiliers lorsque et dans la mesure où ils interviennent dans l’achat, la vente et la location de biens immeubles ».En droit français, la notion de promoteur immobilier s’entend telle que définie à l’article 1831-1 du code civil, reproduit à l’article L.221-1 du code de la construction et de l’habitation, c’est-à-dire titulaire d’un contrat de promotion immobilière.Cette définition du promoteur immobilier ne recouvre pas celle retenue dans le règlement européen qui vise les promoteurs immobiliers agissant en qualité d’intermédiaires dans des transactions immobilières (article 3, 3, d), portant sur les biens d'autrui.Pour lever cette ambiguïté, il est proposé de complét"
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000799,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000799,799,PIONANR5L17BTC1043,2025-03-14,Discuté,"Après l’alinéa 16, insérer l’alinéa suivant :« Les dispositions des deux alinéas précédents ne s’appliquent pas aux échanges entre la personne détenue et son avocat. ».","Afin d’assurer le principe de respect des droits de la défense, le présent amendement, proposé à la suite de l’avis du Conseil d’État du 14 mars 2025, vise à compléter l’article 23 quinquies en précisant que les dispositions spécifiques relatives au dispositif de séparation lors des visites et à la limitation d’accès au téléphone ne s’appliquent pas aux échanges constitutionnellement garantis entre les personnes détenues et leurs avocats."
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000771,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000771,771,PIONANR5L17BTC1043,2025-03-14,Discuté,"Rétablir cet article dans la rédaction suivante :« Le code de procédure pénale est ainsi modifié :« 1° Au deuxième alinéa de l’article 194, la seconde occurrence du mot : « ou » est supprimée et, après la quatrième occurrence du mot : « alinéa », sont insérés les mots : « ou 706‑104 » ;« 2° L’article 706‑102‑3 est ainsi modifié :« a) À la fin, les mots : « la localisation exacte ou la description détaillée des systèmes de traitement automatisé de données ainsi que la durée des opérati",Cet amendement vise à rétablir la procédure du « dossier-coffre » dans une rédaction qui ne vise que les cas de nature à mettre gravement en danger la vie ou l’intégrité physique d’une personne.
Amendement,Cosignataire,AMANR5L17PO838901BTC1043P0D1N000848,https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO838901BTC1043P0D1N000848,848,PIONANR5L17BTC1043,2025-03-14,Irrecevable,,
